Elo_Mean_by_MostFrequentECO_Cat_Frequency_Quartile_1,Elo_SEM_by_MostFrequentECO_Cat_Frequency_Quartile_1,Elo_Mean_by_MostFrequentECO_Cat_Frequency_Quartile_2,Elo_SEM_by_MostFrequentECO_Cat_Frequency_Quartile_2,Elo_Mean_by_MostFrequentECO_Cat_Frequency_Quartile_3,Elo_SEM_by_MostFrequentECO_Cat_Frequency_Quartile_3,Elo_Mean_by_MostFrequentECO_Cat_Frequency_Quartile_4,Elo_SEM_by_MostFrequentECO_Cat_Frequency_Quartile_4,Elo_Mean_by_MeanSpacing_Quartile_1,Elo_SEM_by_MeanSpacing_Quartile_1,Elo_Mean_by_MeanSpacing_Quartile_2,Elo_SEM_by_MeanSpacing_Quartile_2,Elo_Mean_by_MeanSpacing_Quartile_3,Elo_SEM_by_MeanSpacing_Quartile_3,Elo_Mean_by_MeanSpacing_Quartile_4,Elo_SEM_by_MeanSpacing_Quartile_4
1134.51612903226,1.72180335396836,1139.57308467742,1.75535054668358,1136.8845766129,1.72602174149087,1139.46772068511,1.53480501204401,1128.98946312092,1.45840737031392,1139.15153035625,1.58599978207417,1141.93577521325,1.83201213712616,1140.91520321124,1.8519106216129
1135.32106854839,1.72318978108778,1140.17993951613,1.76530874866654,1137.64314516129,1.73659899489213,1140.53974527888,1.54996618347067,1129.8564977421,1.46535650971598,1140.07275464124,1.59374914104133,1142.59458103362,1.84727938865265,1141.72353236327,1.86655298360562
1136.484375,1.74215957083659,1141.38205645161,1.79918045537767,1138.81602822581,1.7443182695112,1141.39920948617,1.56293608268302,1130.87857501254,1.47490005609937,1141.17410938284,1.60747465958978,1143.72804816859,1.87099487047982,1142.71149021576,1.89014020241479
1137.84223790323,1.76241090905306,1142.16381048387,1.81732912896826,1139.94657258065,1.76939156515439,1142.15766359245,1.57248735028113,1132.14751630707,1.49357580724233,1141.7982940291,1.63323538345634,1145.0431510286,1.88602103334902,1143.60361264425,1.90211762165926
1138.52066532258,1.7834189441002,1142.94959677419,1.81988382827647,1141.7560483871,1.78968225187738,1142.86078173035,1.58424706201735,1132.94831911691,1.50004564743307,1142.62468640241,1.65098403017433,1146.14902157551,1.89375574133932,1144.67134972403,1.92450303220276
1139.01260080645,1.80401838261315,1143.90322580645,1.82606157431422,1142.77872983871,1.80226756288474,1144.0496267018,1.60186255305153,1133.89663823382,1.51516898877127,1143.68640240843,1.67053474319735,1146.92373306573,1.89893291488237,1145.70747616658,1.94478665343395
1140.08467741935,1.81734381537775,1144.93649193548,1.83921207125093,1143.61643145161,1.81595119235753,1144.6442687747,1.61763839358105,1134.86452584044,1.53468804229214,1144.80983442047,1.68979609342064,1147.79377822378,1.90517041299232,1146.37481184145,1.96336389138509
1140.93195564516,1.8322028101459,1145.59929435484,1.85143427240156,1144.63356854839,1.82777822421447,1145.08344312692,1.62796351070656,1135.56748620171,1.55484533889037,1145.21374811841,1.70328179879513,1148.52433517311,1.91055642633516,1147.42799799298,1.97564014693937
1141.94758064516,1.85013976633862,1146.47933467742,1.85333284170641,1145.29989919355,1.83023340115322,1146.20509442249,1.63602507341406,1136.26041144004,1.56054400753234,1145.95885599599,1.70967103495246,1149.94681384847,1.92445883419615,1148.2804816859,1.98084762155773
1142.86794354839,1.86198930252136,1147.17842741935,1.88502125157435,1146.41532258065,1.84429433749995,1147.29249011858,1.64640691462354,1137.20772704466,1.5697141533219,1146.8996487707,1.72047677823827,1151.00150526844,1.9526530086551,1148.97742097341,1.99919430650435
1144.00504032258,1.87208337277264,1148.35635080645,1.90908523591376,1147.07358870968,1.85284742658992,1148.178304787,1.66311376485038,1138.01655795284,1.5720786391645,1148.04365278475,1.73922185097436,1151.85398896136,1.95925739955884,1149.92222779729,2.02866103918269
1145.06552419355,1.88330345734538,1149.20866935484,1.9188627066147,1147.68447580645,1.86307852887446,1149.20202020202,1.67134674236626,1138.97641746111,1.58375199605473,1149.24636226794,1.74278403953217,1152.59959859508,1.97035568595294,1150.39086803813,2.03738435943484
1146.00907258065,1.89345397058994,1150.13860887097,1.91960893734572,1147.95715725806,1.86742244937663,1149.87659200703,1.69190323611261,1140.04264927245,1.59041744174559,1149.62819869543,1.75533120650069,1153.39337681887,1.9783548119408,1151.04816859007,2.04806356168409
1147.24697580645,1.90944520878278,1150.90272177419,1.93314307092085,1148.71824596774,1.87930119147754,1150.64822134387,1.70600024635757,1141.02257902659,1.59356086030473,1150.49422980432,1.76519568080314,1154.40190667336,2.00004087260497,1151.73557451079,2.06843191660877
1148.20262096774,1.90926080601565,1151.49143145161,1.93971512799484,1149.37550403226,1.88429650888289,1151.78260869565,1.71741967395011,1141.98795785248,1.59157779044627,1151.78625188159,1.77852695724405,1154.97340692423,2.00661626696268,1152.25288509784,2.07605571975106
1149.20816532258,1.91526095409491,1152.58266129032,1.95151867861961,1150.07661290323,1.91248470181752,1152.25340360123,1.72637259685647,1142.61515303562,1.61006286572839,1152.91921726041,1.77967807830683,1155.74009031611,2.02058254889997,1152.82890115404,2.09697781847679
1150.3654233871,1.92728197142864,1153.55040322581,1.96875702960462,1151.30695564516,1.92973212739149,1153.25384277558,1.73357645328269,1143.21123933768,1.61822378477663,1153.98645258404,1.78471909055321,1157.18414450577,2.03240424820311,1154.03010536879,2.11916745599033
1151.02671370968,1.94320623124653,1154.59072580645,1.97944148493639,1152.1189516129,1.93570081921478,1154.03732981994,1.74476787693562,1144.09583542398,1.62222142417225,1154.6623181134,1.79935395839288,1158.17160060211,2.05007808137018,1154.87155042649,2.12799509055697
1152.11239919355,1.96214225280119,1155.40877016129,2.00075714338094,1153.13961693548,1.94550038219257,1155.05094422486,1.7573731839935,1145.0496738585,1.64952353324591,1155.7119919719,1.80988520205019,1159.06071249373,2.07267159153333,1155.71048670346,2.13352400876603
1152.9002016129,1.98035455050403,1156.45614919355,2.01282366901491,1153.81098790323,1.94932408849044,1155.57180500659,1.75828260641009,1146.13447064727,1.65668573457171,1156.53537380833,1.81905409405706,1159.82940291019,2.08394237407477,1156.17762167587,2.1403222871722
1153.81451612903,1.98379231608079,1157.88760080645,2.03411252219074,1154.90675403226,1.94733835341869,1156.43390425999,1.76885634559467,1147.08379327647,1.66644219677138,1157.84345208229,1.82874348654229,1160.73256397391,2.09702705450837,1157.09031610637,2.14295145804529
1154.6189516129,1.99930317585305,1158.77368951613,2.03584028455141,1155.25806451613,1.95848502467692,1157.23144488362,1.77616064559351,1147.67536377321,1.66948361362248,1158.9136979428,1.84247745896329,1161.37581535374,2.10350060459209,1157.71399899649,2.15651859024412
1155.10383064516,1.99711470497963,1158.83316532258,2.03415999547748,1156.35836693548,1.96444220672162,1158.43697848046,1.77700104432863,1148.49071751129,1.6572162846329,1159.84545910687,1.83757981414615,1161.99297541395,2.11677901428831,1158.39387857501,2.16047226490404
1156.02872983871,2.01124223984766,1160.18497983871,2.0521806076436,1157.2127016129,1.98052396400706,1159.36100131752,1.78431197899013,1149.19568489714,1.66909813451824,1161.13848469644,1.86334152756154,1162.87957852484,2.11999663830137,1159.4606121425,2.17650841613586
1156.64768145161,2.01700713436919,1160.79284274194,2.06070103800332,1158.42439516129,1.99631871809215,1160.17874396135,1.79605587558725,1150.05318615153,1.66815714005635,1161.98896136478,1.87225153446014,1163.4465629704,2.13931780510611,1160.50928248871,2.18800450740153
1157.60383064516,2.02675265177374,1161.88961693548,2.06705084595855,1159.33064516129,2.00601057598689,1160.76592007027,1.78675965853073,1151.11741093828,1.67056682347298,1162.93075765178,1.87821079544304,1163.98695434019,2.13571502011758,1161.47064726543,2.19527914916976
1158.31905241935,2.04198589003706,1162.67641129032,2.08021187691188,1159.69203629032,2.02123611341833,1161.62538427756,1.80086558607844,1151.63221274461,1.67786536441191,1163.73507275464,1.8895184960149,1164.53537380833,2.15601948303831,1162.1435022579,2.20761870851373
1158.92439516129,2.04839263749202,1163.05997983871,2.07175269421846,1160.52822580645,2.01761442402248,1162.60737812912,1.80942742923921,1152.49824385349,1.68128339097709,1164.42649272454,1.89260345338495,1165.30306071249,2.15452596084439,1162.80933266433,2.2086045597357
1159.62953629032,2.06017421775594,1163.66733870968,2.08960087541357,1160.99647177419,2.03136455067687,1163.85726833553,1.8195954097627,1153.34219769192,1.692334342203,1165.12343201204,1.89306589312695,1166.23130958354,2.17341284270369,1163.48268941295,2.22562748412308
1160.56048387097,2.07427512467363,1164.82560483871,2.09730958040659,1161.64364919355,2.03768347857235,1164.91040843215,1.8319059376258,1154.75413948821,1.71345520649648,1165.84696437531,1.90297549924945,1167.19568489714,2.1803999500721,1164.18414450577,2.23394343307125
